               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 102,           0.0079098,           0.0013288,                   0,             0.99819,                   1,               0.995,             0.87288,            0.012396,           0.0047561,                   0,           0.0009091,           0.0009091,           0.0009091
                 103,           0.0071767,           0.0012632,                   0,             0.99833,                   1,               0.995,              0.8891,            0.011987,            0.004332,                   0,           0.0009082,           0.0009082,           0.0009082
                 104,           0.0072094,           0.0012687,                   0,             0.99899,                   1,               0.995,             0.87895,            0.012403,           0.0044762,                   0,           0.0009073,           0.0009073,           0.0009073
                 105,           0.0082197,           0.0012972,                   0,                   1,             0.99765,               0.995,             0.88299,            0.011953,           0.0045779,                   0,           0.0009064,           0.0009064,           0.0009064
                 106,           0.0081525,            0.001283,                   0,             0.99803,                   1,               0.995,              0.8959,            0.011849,           0.0042609,                   0,           0.0009055,           0.0009055,           0.0009055
                 107,           0.0077113,           0.0012405,                   0,             0.99815,                   1,               0.995,             0.90237,            0.011206,           0.0042086,                   0,           0.0009046,           0.0009046,           0.0009046
                 108,           0.0069235,           0.0011998,                   0,                   1,             0.99772,               0.995,             0.89313,            0.011507,            0.004503,                   0,           0.0009037,           0.0009037,           0.0009037
                 109,           0.0072171,           0.0012627,                   0,             0.99821,             0.97872,             0.99458,             0.89445,            0.011735,           0.0048658,                   0,           0.0009028,           0.0009028,           0.0009028
                 110,            0.008225,           0.0012463,                   0,                   1,             0.99856,               0.995,             0.88979,             0.01225,           0.0045813,                   0,           0.0009019,           0.0009019,           0.0009019
                 111,           0.0076579,           0.0012107,                   0,             0.99982,                   1,               0.995,             0.88862,            0.011798,           0.0045534,                   0,            0.000901,            0.000901,            0.000901
