               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  91,            0.022369,           0.0046132,          0.00075738,             0.89551,             0.85098,             0.83025,             0.55471,            0.057615,            0.029715,           0.0006271,            0.000919,            0.000919,            0.000919
                  92,            0.022358,           0.0046246,          0.00075552,             0.89793,             0.85985,             0.85165,             0.54467,            0.057716,            0.030089,          0.00060075,           0.0009181,           0.0009181,           0.0009181
                  93,            0.021314,            0.004405,          0.00071602,             0.91529,             0.85787,             0.86507,             0.56944,            0.057667,            0.030204,          0.00060606,           0.0009172,           0.0009172,           0.0009172
                  94,            0.020698,           0.0041996,          0.00074162,              0.9329,             0.87504,             0.88894,             0.57583,            0.056091,            0.029421,          0.00056825,           0.0009163,           0.0009163,           0.0009163
                  95,            0.020227,           0.0040781,          0.00074619,             0.87738,             0.91972,             0.90745,             0.59338,              0.0573,            0.029337,          0.00062115,           0.0009154,           0.0009154,           0.0009154
                  96,            0.020002,           0.0041079,          0.00070952,             0.90014,             0.85375,             0.86708,               0.575,            0.056869,            0.029669,          0.00057753,           0.0009145,           0.0009145,           0.0009145
                  97,             0.01901,           0.0039985,          0.00073161,             0.91045,             0.88559,             0.86458,             0.58762,            0.055914,            0.029368,          0.00060858,           0.0009136,           0.0009136,           0.0009136
                  98,            0.018252,           0.0038434,          0.00075852,             0.90329,             0.85975,             0.86502,             0.57759,            0.056177,            0.029104,          0.00054101,           0.0009127,           0.0009127,           0.0009127
                  99,            0.017663,           0.0037368,          0.00072833,             0.91547,             0.87718,             0.89074,             0.57137,            0.054835,             0.02976,          0.00055625,           0.0009118,           0.0009118,           0.0009118
                 100,            0.020607,            0.004032,          0.00071432,             0.90527,             0.87753,             0.88046,             0.57231,            0.056971,             0.03201,          0.00060303,           0.0009109,           0.0009109,           0.0009109
                 101,             0.02002,              0.0041,          0.00067305,             0.87704,             0.84484,             0.84946,             0.57832,            0.057686,             0.03006,          0.00057405,             0.00091,             0.00091,             0.00091
                 102,            0.020522,           0.0040168,          0.00065909,             0.87594,             0.87753,             0.87602,             0.56133,            0.056785,            0.029604,          0.00054569,           0.0009091,           0.0009091,           0.0009091
                 103,             0.01964,           0.0038803,          0.00065543,             0.92121,              0.8696,             0.87805,             0.58253,             0.05606,            0.030036,          0.00054516,           0.0009082,           0.0009082,           0.0009082
                 104,            0.018851,           0.0038036,          0.00060738,             0.92196,             0.87619,             0.87572,             0.55614,            0.056794,            0.030431,          0.00052579,           0.0009073,           0.0009073,           0.0009073
                 105,            0.019264,             0.00383,          0.00063949,             0.91684,             0.88384,             0.87483,             0.55913,            0.056325,            0.030447,          0.00051942,           0.0009064,           0.0009064,           0.0009064
                 106,            0.018952,           0.0038119,          0.00060065,             0.93652,             0.90152,             0.89761,             0.57542,            0.057055,             0.03137,          0.00056195,           0.0009055,           0.0009055,           0.0009055
                 107,            0.017549,           0.0036656,          0.00059508,             0.91913,             0.87728,             0.87693,             0.57002,            0.057074,            0.030893,          0.00055967,           0.0009046,           0.0009046,           0.0009046
                 108,            0.016854,           0.0035189,          0.00063221,             0.89152,             0.85372,             0.86111,             0.57812,            0.056798,            0.031895,          0.00055513,           0.0009037,           0.0009037,           0.0009037
                 109,            0.017607,           0.0036092,          0.00060221,             0.88983,             0.86364,             0.85842,             0.57391,            0.056311,            0.032825,          0.00058045,           0.0009028,           0.0009028,           0.0009028
                 110,            0.015835,           0.0034536,          0.00063344,             0.90208,             0.87096,             0.86911,             0.57578,            0.056501,            0.032147,          0.00058237,           0.0009019,           0.0009019,           0.0009019
                 111,            0.015933,           0.0033743,          0.00056798,             0.89421,               0.875,             0.86899,             0.57946,            0.057202,            0.031235,           0.0005617,            0.000901,            0.000901,            0.000901
                 112,            0.016239,           0.0033581,          0.00055041,             0.89549,             0.86882,             0.86516,             0.56761,            0.057081,            0.032343,          0.00056241,           0.0009001,           0.0009001,           0.0009001
                 113,            0.018101,           0.0035924,           0.0005593,             0.90089,             0.86742,             0.88382,             0.57875,            0.056761,            0.032532,          0.00051879,           0.0008992,           0.0008992,           0.0008992
                 114,            0.019111,           0.0037173,          0.00055003,             0.87864,             0.88471,              0.8725,             0.57165,            0.057724,            0.032428,           0.0006148,           0.0008983,           0.0008983,           0.0008983
                 115,            0.018039,           0.0036203,          0.00056258,             0.84901,             0.88445,             0.85045,             0.56635,            0.057866,            0.032819,          0.00065594,           0.0008974,           0.0008974,           0.0008974
                 116,            0.017494,           0.0035683,          0.00055345,             0.91067,             0.86364,             0.85891,             0.56133,            0.057189,            0.031849,          0.00054814,           0.0008965,           0.0008965,           0.0008965
                 117,            0.017008,           0.0036075,          0.00053227,             0.86884,             0.86656,             0.85525,             0.56284,             0.05672,            0.032177,          0.00048953,           0.0008956,           0.0008956,           0.0008956
                 118,            0.018537,           0.0036332,          0.00054027,             0.89948,             0.86742,             0.86666,             0.55659,            0.058826,            0.032644,           0.0006046,           0.0008947,           0.0008947,           0.0008947
                 119,            0.017985,           0.0035836,          0.00053675,             0.88194,             0.87576,             0.84958,              0.5593,            0.058248,            0.032913,          0.00052295,           0.0008938,           0.0008938,           0.0008938
                 120,            0.018216,           0.0035425,           0.0005421,             0.88779,             0.88264,             0.86739,             0.56968,            0.057717,            0.033035,          0.00055858,           0.0008929,           0.0008929,           0.0008929
                 121,            0.018436,           0.0036306,          0.00051359,             0.91057,             0.86995,             0.87812,             0.56753,            0.057798,            0.033225,          0.00064326,            0.000892,            0.000892,            0.000892
                 122,            0.017809,           0.0034859,          0.00052347,             0.90797,             0.88372,             0.87581,             0.57302,            0.056649,            0.033254,           0.0006444,           0.0008911,           0.0008911,           0.0008911
                 123,            0.017882,           0.0035275,          0.00051335,             0.91585,             0.87374,             0.86612,             0.57094,              0.0584,            0.033824,          0.00054992,           0.0008902,           0.0008902,           0.0008902
                 124,            0.017251,            0.003498,          0.00055208,             0.91682,             0.87374,             0.87134,             0.57424,            0.057845,            0.034763,          0.00062117,           0.0008893,           0.0008893,           0.0008893
                 125,            0.016997,           0.0034297,          0.00050816,             0.91365,              0.8617,             0.87478,             0.55179,            0.057777,            0.034565,           0.0005789,           0.0008884,           0.0008884,           0.0008884
                 126,             0.01956,           0.0037588,          0.00049761,             0.86594,              0.8346,             0.83247,              0.5561,            0.057753,            0.034214,          0.00057692,           0.0008875,           0.0008875,           0.0008875
                 127,            0.018588,           0.0036235,          0.00047971,             0.87349,             0.84066,             0.84084,             0.54624,            0.058478,            0.034422,          0.00056605,           0.0008866,           0.0008866,           0.0008866
                 128,            0.018813,           0.0036009,          0.00047943,             0.86394,              0.8658,             0.84353,               0.552,            0.058366,            0.034495,          0.00057216,           0.0008857,           0.0008857,           0.0008857
                 129,            0.018326,           0.0035557,          0.00050396,              0.8654,             0.87224,             0.85098,             0.56564,            0.058859,            0.033989,          0.00053867,           0.0008848,           0.0008848,           0.0008848
                 130,            0.017724,           0.0034604,           0.0004719,             0.90168,             0.86643,             0.84981,             0.55779,            0.057894,             0.03231,          0.00047792,           0.0008839,           0.0008839,           0.0008839
                 131,            0.017775,           0.0034603,          0.00051027,             0.89418,              0.8672,             0.83336,             0.54636,            0.057561,            0.033808,          0.00055789,            0.000883,            0.000883,            0.000883
                 132,            0.018608,           0.0036573,          0.00053444,              0.8928,             0.87935,             0.85337,             0.56156,            0.058529,            0.034343,          0.00049829,           0.0008821,           0.0008821,           0.0008821
                 133,            0.018772,           0.0036071,          0.00047878,             0.89216,             0.86046,             0.85493,             0.56239,            0.057761,            0.033866,          0.00048243,           0.0008812,           0.0008812,           0.0008812
